Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,99.999%,100% 
GET,/api/breed/collie/border/images/random/9,1,0,57.001590728759766,57.001590728759766,57.001590728759766,57.001590728759766,655.0,0.0016677307467623246,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/collie/list,36,0,52,81.35640621185303,40.02213478088379,977.2677421569824,41.0,0.06003830688344368,0.0,53,56,61,65,76,100,980,980,980,980,980,980
GET,/api/breed/coonhound/images,2,0,48.47574234008789,49.741387367248535,48.47574234008789,51.00703239440918,10474.0,0.003335461493524649,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/coonhound/images/random,15,0,60,62.526512145996094,48.2485294342041,78.00745964050293,95.86666666666666,0.02501596120143487,0.0,60,63,71,72,77,78,78,78,78,78,78,78
GET,/api/breed/coonhound/images/random/18,1,0,67.34085083007812,67.34085083007812,67.34085083007812,67.34085083007812,1211.0,0.0016677307467623246,0.0,67,67,67,67,67,67,67,67,67,67,67,67
GET,/api/breed/coonhound/images/random/3,1,0,91.0036563873291,91.0036563873291,91.0036563873291,91.0036563873291,229.0,0.0016677307467623246,0.0,91,91,91,91,91,91,91,91,91,91,91,91
GET,/api/breed/coonhound/images/random/39,1,0,53.19714546203613,53.19714546203613,53.19714546203613,53.19714546203613,2593.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/coonhound/images/random/47,1,0,78.70888710021973,78.70888710021973,78.70888710021973,78.70888710021973,3116.0,0.0016677307467623246,0.0,79,79,79,79,79,79,79,79,79,79,79,79
GET,/api/breed/coonhound/images/random/49,1,0,55.48858642578125,55.48858642578125,55.48858642578125,55.48858642578125,3251.0,0.0016677307467623246,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/coonhound/images/random/5,1,0,52.25110054016113,52.25110054016113,52.25110054016113,52.25110054016113,359.0,0.0016677307467623246,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/coonhound/images/random/53,1,0,59.04841423034668,59.04841423034668,59.04841423034668,59.04841423034668,3509.0,0.0016677307467623246,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/coonhound/images/random/54,1,0,67.0175552368164,67.0175552368164,67.0175552368164,67.0175552368164,3575.0,0.0016677307467623246,0.0,67,67,67,67,67,67,67,67,67,67,67,67
GET,/api/breed/corgi/cardigan/images,1,0,50.92215538024902,50.92215538024902,50.92215538024902,50.92215538024902,11074.0,0.0016677307467623246,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/corgi/cardigan/images/random,13,0,59,66.085907129141,49.901723861694336,97.97883033752441,101.23076923076923,0.02168049970791022,0.0,59,66,67,87,92,98,98,98,98,98,98,98
GET,/api/breed/corgi/cardigan/images/random/10,1,0,93.45507621765137,93.45507621765137,93.45507621765137,93.45507621765137,747.0,0.0016677307467623246,0.0,93,93,93,93,93,93,93,93,93,93,93,93
GET,/api/breed/corgi/cardigan/images/random/15,1,0,71.5785026550293,71.5785026550293,71.5785026550293,71.5785026550293,1098.0,0.0016677307467623246,0.0,72,72,72,72,72,72,72,72,72,72,72,72
GET,/api/breed/corgi/cardigan/images/random/18,1,0,58.089494705200195,58.089494705200195,58.089494705200195,58.089494705200195,1316.0,0.0016677307467623246,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/corgi/cardigan/images/random/22,2,0,57.01947212219238,67.3457384109497,57.01947212219238,77.67200469970703,1597.0,0.003335461493524649,0.0,78,78,78,78,78,78,78,78,78,78,78,78
GET,/api/breed/corgi/cardigan/images/random/3,2,0,54.06665802001953,61.19537353515625,54.06665802001953,68.32408905029297,246.5,0.003335461493524649,0.0,68,68,68,68,68,68,68,68,68,68,68,68
GET,/api/breed/corgi/cardigan/images/random/32,1,0,53.48467826843262,53.48467826843262,53.48467826843262,53.48467826843262,2309.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/corgi/cardigan/images/random/33,1,0,87.95952796936035,87.95952796936035,87.95952796936035,87.95952796936035,2385.0,0.0016677307467623246,0.0,88,88,88,88,88,88,88,88,88,88,88,88
GET,/api/breed/corgi/cardigan/images/random/49,1,0,52.8872013092041,52.8872013092041,52.8872013092041,52.8872013092041,3527.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/corgi/cardigan/images/random/52,1,0,71.93970680236816,71.93970680236816,71.93970680236816,71.93970680236816,3739.0,0.0016677307467623246,0.0,72,72,72,72,72,72,72,72,72,72,72,72
GET,/api/breed/corgi/cardigan/images/random/59,1,0,50.33421516418457,50.33421516418457,50.33421516418457,50.33421516418457,4241.0,0.0016677307467623246,0.0,50,50,50,50,50,50,50,50,50,50,50,50
GET,/api/breed/corgi/list,26,0,51,58.63326329451341,37.998199462890625,206.0248851776123,43.0,0.04336099941582044,0.0,51,53,54,56,84,95,210,210,210,210,210,210
GET,/api/breed/cotondetulear/images,1,0,52.3982048034668,52.3982048034668,52.3982048034668,52.3982048034668,302.0,0.0016677307467623246,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/cotondetulear/images/random,8,0,60,63.61225247383118,53.99918556213379,83.12678337097168,97.5,0.013341845974098597,0.0,62,66,67,67,83,83,83,83,83,83,83,83
GET,/api/breed/cotondetulear/images/random/11,1,0,129.73761558532715,129.73761558532715,129.73761558532715,129.73761558532715,302.0,0.0016677307467623246,0.0,130,130,130,130,130,130,130,130,130,130,130,130
GET,/api/breed/cotondetulear/images/random/13,1,0,84.70344543457031,84.70344543457031,84.70344543457031,84.70344543457031,302.0,0.0016677307467623246,0.0,85,85,85,85,85,85,85,85,85,85,85,85
GET,/api/breed/cotondetulear/images/random/20,1,0,62.91937828063965,62.91937828063965,62.91937828063965,62.91937828063965,302.0,0.0016677307467623246,0.0,63,63,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/cotondetulear/images/random/23,1,0,90.17562866210938,90.17562866210938,90.17562866210938,90.17562866210938,302.0,0.0016677307467623246,0.0,90,90,90,90,90,90,90,90,90,90,90,90
GET,/api/breed/cotondetulear/images/random/39,1,0,52.719831466674805,52.719831466674805,52.719831466674805,52.719831466674805,302.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/cotondetulear/images/random/41,1,0,84.51461791992188,84.51461791992188,84.51461791992188,84.51461791992188,302.0,0.0016677307467623246,0.0,85,85,85,85,85,85,85,85,85,85,85,85
GET,/api/breed/cotondetulear/images/random/49,1,0,57.9981803894043,57.9981803894043,57.9981803894043,57.9981803894043,302.0,0.0016677307467623246,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/cotondetulear/images/random/56,1,0,68.39179992675781,68.39179992675781,68.39179992675781,68.39179992675781,302.0,0.0016677307467623246,0.0,68,68,68,68,68,68,68,68,68,68,68,68
GET,/api/breed/cotondetulear/images/random/8,1,0,59.54146385192871,59.54146385192871,59.54146385192871,59.54146385192871,302.0,0.0016677307467623246,0.0,60,60,60,60,60,60,60,60,60,60,60,60
GET,/api/breed/cotondetulear/images/random/9,1,0,49.551963806152344,49.551963806152344,49.551963806152344,49.551963806152344,302.0,0.0016677307467623246,0.0,50,50,50,50,50,50,50,50,50,50,50,50
GET,/api/breed/dachshund/images,2,0,53.27749252319336,60.153841972351074,53.27749252319336,67.03019142150879,1950.0,0.003335461493524649,0.0,67,67,67,67,67,67,67,67,67,67,67,67
GET,/api/breed/dachshund/images/random,9,0,67,77.35419273376465,48.612117767333984,137.1171474456787,100.77777777777777,0.01500957672086092,0.0,67,76,97,100,140,140,140,140,140,140,140,140
GET,/api/breed/dachshund/images/random/16,2,0,61,299.3626594543457,60.71114540100098,538.0141735076904,1129.0,0.003335461493524649,0.0,540,540,540,540,540,540,540,540,540,540,540,540
GET,/api/breed/dachshund/images/random/19,1,0,67.51298904418945,67.51298904418945,67.51298904418945,67.51298904418945,1325.0,0.0016677307467623246,0.0,68,68,68,68,68,68,68,68,68,68,68,68
GET,/api/breed/dachshund/images/random/28,2,0,64.13125991821289,66.17903709411621,64.13125991821289,68.22681427001953,1950.0,0.003335461493524649,0.0,68,68,68,68,68,68,68,68,68,68,68,68
GET,/api/breed/dachshund/images/random/29,1,0,77.21972465515137,77.21972465515137,77.21972465515137,77.21972465515137,1950.0,0.0016677307467623246,0.0,77,77,77,77,77,77,77,77,77,77,77,77
GET,/api/breed/dachshund/images/random/34,1,0,48.72488975524902,48.72488975524902,48.72488975524902,48.72488975524902,1950.0,0.0016677307467623246,0.0,49,49,49,49,49,49,49,49,49,49,49,49
GET,/api/breed/dachshund/images/random/39,2,0,57,81.77411556243896,56.88214302062988,106.66608810424805,1950.0,0.003335461493524649,0.0,110,110,110,110,110,110,110,110,110,110,110,110
GET,/api/breed/dachshund/images/random/41,1,0,57.23142623901367,57.23142623901367,57.23142623901367,57.23142623901367,1950.0,0.0016677307467623246,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/dachshund/images/random/44,1,0,51.46169662475586,51.46169662475586,51.46169662475586,51.46169662475586,1950.0,0.0016677307467623246,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/dachshund/images/random/5,1,0,58.48956108093262,58.48956108093262,58.48956108093262,58.48956108093262,375.0,0.0016677307467623246,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/dachshund/images/random/52,1,0,62.93606758117676,62.93606758117676,62.93606758117676,62.93606758117676,1950.0,0.0016677307467623246,0.0,63,63,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/dachshund/images/random/59,1,0,53.12371253967285,53.12371253967285,53.12371253967285,53.12371253967285,1950.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/dachshund/images/random/7,1,0,78.6890983581543,78.6890983581543,78.6890983581543,78.6890983581543,529.0,0.0016677307467623246,0.0,79,79,79,79,79,79,79,79,79,79,79,79
GET,/api/breed/dalmatian/images,5,0,48,56.101179122924805,40.03310203552246,96.72117233276367,150.0,0.008338653733811622,0.0,48,50,50,97,97,97,97,97,97,97,97,97
GET,/api/breed/dalmatian/images/random,6,0,59,67.54708290100098,51.595449447631836,85.31761169433594,89.0,0.010006384480573947,0.0,75,75,82,82,85,85,85,85,85,85,85,85
GET,/api/breed/dalmatian/images/random/28,1,0,56.53119087219238,56.53119087219238,56.53119087219238,56.53119087219238,150.0,0.0016677307467623246,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/dalmatian/images/random/37,1,0,63.99655342102051,63.99655342102051,63.99655342102051,63.99655342102051,150.0,0.0016677307467623246,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/dalmatian/images/random/44,2,0,57.01804161071777,57.71338939666748,57.01804161071777,58.40873718261719,150.0,0.003335461493524649,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/dalmatian/images/random/9,1,0,63.26007843017578,63.26007843017578,63.26007843017578,63.26007843017578,150.0,0.0016677307467623246,0.0,63,63,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/dane/great/images,3,0,55,53.814331690470375,50.43935775756836,56.000709533691406,11308.0,0.0050031922402869735,0.0,55,55,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/dane/great/images/random,9,0,70,84.15532112121582,55.50074577331543,150.92802047729492,96.33333333333333,0.01500957672086092,0.0,70,80,83,130,150,150,150,150,150,150,150,150
GET,/api/breed/dane/great/images/random/13,1,0,65.31548500061035,65.31548500061035,65.31548500061035,65.31548500061035,903.0,0.0016677307467623246,0.0,65,65,65,65,65,65,65,65,65,65,65,65
GET,/api/breed/dane/great/images/random/29,1,0,60.97579002380371,60.97579002380371,60.97579002380371,60.97579002380371,1998.0,0.0016677307467623246,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/dane/great/images/random/30,2,0,58,59.82935428619385,57.65891075134277,61.99979782104492,2064.0,0.003335461493524649,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/dane/great/images/random/46,1,0,57.37948417663574,57.37948417663574,57.37948417663574,57.37948417663574,3124.0,0.0016677307467623246,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/dane/great/images/random/49,1,0,74.75113868713379,74.75113868713379,74.75113868713379,74.75113868713379,3343.0,0.0016677307467623246,0.0,75,75,75,75,75,75,75,75,75,75,75,75
GET,/api/breed/dane/great/images/random/50,1,0,57.67941474914551,57.67941474914551,57.67941474914551,57.67941474914551,3418.0,0.0016677307467623246,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/dane/great/images/random/6,2,0,53.253889083862305,186.62512302398682,53.253889083862305,319.9963569641113,444.5,0.003335461493524649,0.0,320,320,320,320,320,320,320,320,320,320,320,320
GET,/api/breed/dane/list,41,0,53,58.20067335919636,39.99924659729004,117.66457557678223,40.0,0.0683769606172553,0.0,53,58,61,68,78,110,120,120,120,120,120,120
GET,/api/breed/deerhound/list,23,0,53,55.94143660172172,41.275739669799805,82.9775333404541,43.0,0.038357807175533463,0.0,53,62,64,66,73,74,83,83,83,83,83,83
GET,/api/breed/deerhound/scottish/images/random,8,0,58,61.380594968795776,53.03001403808594,80.85966110229492,104.875,0.013341845974098597,0.0,61,63,64,64,81,81,81,81,81,81,81,81
GET,/api/breed/deerhound/scottish/images/random/2,1,0,305.06181716918945,305.06181716918945,305.06181716918945,305.06181716918945,182.0,0.0016677307467623246,0.0,310,310,310,310,310,310,310,310,310,310,310,310
GET,/api/breed/deerhound/scottish/images/random/21,1,0,59.00144577026367,59.00144577026367,59.00144577026367,59.00144577026367,1609.0,0.0016677307467623246,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/deerhound/scottish/images/random/23,1,0,66.42007827758789,66.42007827758789,66.42007827758789,66.42007827758789,1759.0,0.0016677307467623246,0.0,66,66,66,66,66,66,66,66,66,66,66,66
GET,/api/breed/deerhound/scottish/images/random/27,1,0,59.00120735168457,59.00120735168457,59.00120735168457,59.00120735168457,2057.0,0.0016677307467623246,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/deerhound/scottish/images/random/3,1,0,59.04340744018555,59.04340744018555,59.04340744018555,59.04340744018555,257.0,0.0016677307467623246,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/deerhound/scottish/images/random/31,1,0,50.817012786865234,50.817012786865234,50.817012786865234,50.817012786865234,2358.0,0.0016677307467623246,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/deerhound/scottish/images/random/35,1,0,68.77398490905762,68.77398490905762,68.77398490905762,68.77398490905762,2656.0,0.0016677307467623246,0.0,69,69,69,69,69,69,69,69,69,69,69,69
GET,/api/breed/deerhound/scottish/images/random/40,1,0,57.77382850646973,57.77382850646973,57.77382850646973,57.77382850646973,3032.0,0.0016677307467623246,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/deerhound/scottish/images/random/44,2,0,52,66.43295288085938,51.85055732727051,81.01534843444824,3338.5,0.003335461493524649,0.0,81,81,81,81,81,81,81,81,81,81,81,81
GET,/api/breed/deerhound/scottish/images/random/59,1,0,86.35735511779785,86.35735511779785,86.35735511779785,86.35735511779785,4457.0,0.0016677307467623246,0.0,86,86,86,86,86,86,86,86,86,86,86,86
GET,/api/breed/dhole/images,3,0,59,56.01183573404948,44.591426849365234,64.89038467407227,9299.0,0.0050031922402869735,0.0,59,59,65,65,65,65,65,65,65,65,65,65
GET,/api/breed/dhole/images/random,13,0,79,95.81641050485464,48.888444900512695,204.3309211730957,91.61538461538461,0.02168049970791022,0.0,79,100,110,140,150,200,200,200,200,200,200,200
GET,/api/breed/dhole/images/random/33,1,0,72.22938537597656,72.22938537597656,72.22938537597656,72.22938537597656,2073.0,0.0016677307467623246,0.0,72,72,72,72,72,72,72,72,72,72,72,72
GET,/api/breed/dhole/images/random/39,1,0,80.80816268920898,80.80816268920898,80.80816268920898,80.80816268920898,2439.0,0.0016677307467623246,0.0,81,81,81,81,81,81,81,81,81,81,81,81
GET,/api/breed/dhole/images/random/47,1,0,70.2967643737793,70.2967643737793,70.2967643737793,70.2967643737793,2938.0,0.0016677307467623246,0.0,70,70,70,70,70,70,70,70,70,70,70,70
GET,/api/breed/dhole/images/random/49,1,0,69.6859359741211,69.6859359741211,69.6859359741211,69.6859359741211,3059.0,0.0016677307467623246,0.0,70,70,70,70,70,70,70,70,70,70,70,70
GET,/api/breed/dingo/images,2,0,45,61.97559833526611,44.89254951477051,79.05864715576172,9727.0,0.003335461493524649,0.0,79,79,79,79,79,79,79,79,79,79,79,79
GET,/api/breed/dingo/images/random,4,0,55,70.3389048576355,50.218820571899414,105.69429397583008,92.5,0.006670922987049298,0.0,70,70,110,110,110,110,110,110,110,110,110,110
GET,/api/breed/dingo/images/random/19,1,0,70.99366188049316,70.99366188049316,70.99366188049316,70.99366188049316,1209.0,0.0016677307467623246,0.0,71,71,71,71,71,71,71,71,71,71,71,71
GET,/api/breed/dingo/images/random/25,1,0,59.35811996459961,59.35811996459961,59.35811996459961,59.35811996459961,1585.0,0.0016677307467623246,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/dingo/images/random/28,1,0,72.2510814666748,72.2510814666748,72.2510814666748,72.2510814666748,1774.0,0.0016677307467623246,0.0,72,72,72,72,72,72,72,72,72,72,72,72
GET,/api/breed/dingo/images/random/7,1,0,58.524370193481445,58.524370193481445,58.524370193481445,58.524370193481445,469.0,0.0016677307467623246,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/dingo/images/random/8,1,0,56.76770210266113,56.76770210266113,56.76770210266113,56.76770210266113,529.0,0.0016677307467623246,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/doberman/images,2,0,46.00071907043457,46.02086544036865,46.00071907043457,46.041011810302734,9873.0,0.003335461493524649,0.0,46,46,46,46,46,46,46,46,46,46,46,46
GET,/api/breed/doberman/images/random,10,0,57,64.08324241638184,50.04382133483887,85.38961410522461,95.5,0.016677307467623245,0.0,60,69,71,82,85,85,85,85,85,85,85,85
GET,/api/breed/doberman/images/random/12,1,0,65.74487686157227,65.74487686157227,65.74487686157227,65.74487686157227,814.0,0.0016677307467623246,0.0,66,66,66,66,66,66,66,66,66,66,66,66
GET,/api/breed/doberman/images/random/17,1,0,88.71245384216309,88.71245384216309,88.71245384216309,88.71245384216309,1148.0,0.0016677307467623246,0.0,89,89,89,89,89,89,89,89,89,89,89,89
GET,/api/breed/doberman/images/random/25,2,0,55.00030517578125,58.948636054992676,55.00030517578125,62.8969669342041,1660.0,0.003335461493524649,0.0,63,63,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/doberman/images/random/35,1,0,52.00028419494629,52.00028419494629,52.00028419494629,52.00028419494629,2316.0,0.0016677307467623246,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/doberman/images/random/42,1,0,51.52153968811035,51.52153968811035,51.52153968811035,51.52153968811035,2776.0,0.0016677307467623246,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/doberman/images/random/50,1,0,60.72068214416504,60.72068214416504,60.72068214416504,60.72068214416504,3283.0,0.0016677307467623246,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/doberman/images/random/51,1,0,50.70805549621582,50.70805549621582,50.70805549621582,50.70805549621582,3353.0,0.0016677307467623246,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/doberman/images/random/59,1,0,71.28024101257324,71.28024101257324,71.28024101257324,71.28024101257324,3886.0,0.0016677307467623246,0.0,71,71,71,71,71,71,71,71,71,71,71,71
GET,/api/breed/elkhound/list,34,0,55,73.16370571360869,38.96141052246094,601.0313034057617,44.0,0.056702845389919036,0.0,56,64,65,73,80,100,600,600,600,600,600,600
GET,/api/breed/elkhound/norwegian/images,4,0,50,61.22767925262451,47.8823184967041,77.67558097839355,14704.0,0.006670922987049298,0.0,69,69,78,78,78,78,78,78,78,78,78,78
GET,/api/breed/elkhound/norwegian/images/random,9,0,63,65.60428937276204,55.02796173095703,79.05125617980957,104.88888888888889,0.01500957672086092,0.0,63,64,72,78,79,79,79,79,79,79,79,79
GET,/api/breed/elkhound/norwegian/images/random/12,1,0,69.99731063842773,69.99731063842773,69.99731063842773,69.99731063842773,932.0,0.0016677307467623246,0.0,70,70,70,70,70,70,70,70,70,70,70,70
GET,/api/breed/elkhound/norwegian/images/random/16,1,0,54.74066734313965,54.74066734313965,54.74066734313965,54.74066734313965,1230.0,0.0016677307467623246,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/elkhound/norwegian/images/random/18,2,0,60,62.81900405883789,59.76462364196777,65.87338447570801,1379.0,0.003335461493524649,0.0,66,66,66,66,66,66,66,66,66,66,66,66
GET,/api/breed/elkhound/norwegian/images/random/27,1,0,62.19673156738281,62.19673156738281,62.19673156738281,62.19673156738281,2056.0,0.0016677307467623246,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/elkhound/norwegian/images/random/38,1,0,78.41110229492188,78.41110229492188,78.41110229492188,78.41110229492188,2878.0,0.0016677307467623246,0.0,78,78,78,78,78,78,78,78,78,78,78,78
GET,/api/breed/elkhound/norwegian/images/random/39,1,0,63.67826461791992,63.67826461791992,63.67826461791992,63.67826461791992,2949.0,0.0016677307467623246,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/elkhound/norwegian/images/random/50,1,0,59.04746055603027,59.04746055603027,59.04746055603027,59.04746055603027,3775.0,0.0016677307467623246,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/entlebucher/images,2,0,44,83.76753330230713,43.90597343444824,123.62909317016602,13693.0,0.003335461493524649,0.0,120,120,120,120,120,120,120,120,120,120,120,120
GET,/api/breed/entlebucher/images/random,13,0,58,64.40896254319411,46.256303787231445,115.3101921081543,97.61538461538461,0.02168049970791022,0.0,58,69,70,70,83,120,120,120,120,120,120,120
GET,/api/breed/entlebucher/images/random/17,1,0,80.09052276611328,80.09052276611328,80.09052276611328,80.09052276611328,1184.0,0.0016677307467623246,0.0,80,80,80,80,80,80,80,80,80,80,80,80
GET,/api/breed/entlebucher/images/random/28,1,0,60.47248840332031,60.47248840332031,60.47248840332031,60.47248840332031,1926.0,0.0016677307467623246,0.0,60,60,60,60,60,60,60,60,60,60,60,60
GET,/api/breed/entlebucher/images/random/32,1,0,51.009416580200195,51.009416580200195,51.009416580200195,51.009416580200195,2195.0,0.0016677307467623246,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/entlebucher/images/random/33,1,0,52.56462097167969,52.56462097167969,52.56462097167969,52.56462097167969,2266.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/entlebucher/images/random/38,1,0,58.98141860961914,58.98141860961914,58.98141860961914,58.98141860961914,2603.0,0.0016677307467623246,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/entlebucher/images/random/39,1,0,63.001155853271484,63.001155853271484,63.001155853271484,63.001155853271484,2663.0,0.0016677307467623246,0.0,63,63,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/entlebucher/images/random/43,2,0,54.152727127075195,56.46669864654541,54.152727127075195,58.780670166015625,2937.5,0.003335461493524649,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/entlebucher/images/random/47,1,0,62.433719635009766,62.433719635009766,62.433719635009766,62.433719635009766,3210.0,0.0016677307467623246,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/entlebucher/images/random/52,1,0,52.56772041320801,52.56772041320801,52.56772041320801,52.56772041320801,3548.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/entlebucher/images/random/56,1,0,62.03055381774902,62.03055381774902,62.03055381774902,62.03055381774902,3819.0,0.0016677307467623246,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/eskimo/images,4,0,44,52.10316181182861,41.12601280212402,62.973737716674805,9506.0,0.006670922987049298,0.0,60,60,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/eskimo/images/random,10,0,58,64.88614082336426,50.00019073486328,115.70405960083008,93.3,0.016677307467623245,0.0,61,63,64,69,120,120,120,120,120,120,120,120
GET,/api/breed/eskimo/images/random/17,1,0,64.24498558044434,64.24498558044434,64.24498558044434,64.24498558044434,1102.0,0.0016677307467623246,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/eskimo/images/random/2,1,0,75.41584968566895,75.41584968566895,75.41584968566895,75.41584968566895,159.0,0.0016677307467623246,0.0,75,75,75,75,75,75,75,75,75,75,75,75
GET,/api/breed/eskimo/images/random/22,1,0,55.847883224487305,55.847883224487305,55.847883224487305,55.847883224487305,1423.0,0.0016677307467623246,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/eskimo/images/random/38,1,0,64.30602073669434,64.30602073669434,64.30602073669434,64.30602073669434,2430.0,0.0016677307467623246,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/eskimo/images/random/42,1,0,93.68634223937988,93.68634223937988,93.68634223937988,93.68634223937988,2679.0,0.0016677307467623246,0.0,94,94,94,94,94,94,94,94,94,94,94,94
GET,/api/breed/eskimo/images/random/44,1,0,75.57940483093262,75.57940483093262,75.57940483093262,75.57940483093262,2814.0,0.0016677307467623246,0.0,76,76,76,76,76,76,76,76,76,76,76,76
GET,/api/breed/eskimo/images/random/48,1,0,80.20281791687012,80.20281791687012,80.20281791687012,80.20281791687012,3066.0,0.0016677307467623246,0.0,80,80,80,80,80,80,80,80,80,80,80,80
GET,/api/breed/eskimo/images/random/8,1,0,72.74651527404785,72.74651527404785,72.74651527404785,72.74651527404785,536.0,0.0016677307467623246,0.0,73,73,73,73,73,73,73,73,73,73,73,73
GET,/api/breed/finnish/lapphund/images,3,0,77,79.43971951802571,51.66363716125488,109.6506118774414,102.0,0.0050031922402869735,0.0,77,77,110,110,110,110,110,110,110,110,110,110
GET,/api/breed/finnish/lapphund/images/random,5,0,66,80.72047233581543,59.01527404785156,151.20553970336914,100.0,0.008338653733811622,0.0,66,67,67,150,150,150,150,150,150,150,150,150
GET,/api/breed/finnish/lapphund/images/random/20,1,0,52.878618240356445,52.878618240356445,52.878618240356445,52.878618240356445,102.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/finnish/lapphund/images/random/30,1,0,55.02009391784668,55.02009391784668,55.02009391784668,55.02009391784668,102.0,0.0016677307467623246,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/finnish/lapphund/images/random/53,1,0,55.71150779724121,55.71150779724121,55.71150779724121,55.71150779724121,102.0,0.0016677307467623246,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/finnish/lapphund/images/random/55,1,0,72.09324836730957,72.09324836730957,72.09324836730957,72.09324836730957,102.0,0.0016677307467623246,0.0,72,72,72,72,72,72,72,72,72,72,72,72
GET,/api/breed/finnish/lapphund/images/random/56,1,0,53.14898490905762,53.14898490905762,53.14898490905762,53.14898490905762,102.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/finnish/lapphund/images/random/58,1,0,53.27010154724121,53.27010154724121,53.27010154724121,53.27010154724121,102.0,0.0016677307467623246,0.0,53,53,53,53,53,53,53,53,53,53,53,53
