Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,99.999%,100%
GET,/api/breed/poodle/list,4,0,44,45.92055082321167,42.26422309875488,52.22058296203613,61.0,0.01677994173373523,0.0,45,45,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/poodle/standard/images,1,0,53.5433292388916,53.5433292388916,53.5433292388916,53.5433292388916,11449.0,0.004194985433433807,0.0,54,54,54,54,54,54,54,54,54,54,54,54
GET,/api/breed/poodle/standard/images/random,1,0,65.83571434020996,65.83571434020996,65.83571434020996,65.83571434020996,102.0,0.004194985433433807,0.0,66,66,66,66,66,66,66,66,66,66,66,66
GET,/api/breed/poodle/standard/images/random/32,1,0,52.228689193725586,52.228689193725586,52.228689193725586,52.228689193725586,2332.0,0.004194985433433807,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/poodle/toy/images/random/14,1,0,67.53993034362793,67.53993034362793,67.53993034362793,67.53993034362793,967.0,0.004194985433433807,0.0,68,68,68,68,68,68,68,68,68,68,68,68
GET,/api/breed/pug/images/random,1,0,61.08403205871582,61.08403205871582,61.08403205871582,61.08403205871582,91.0,0.004194985433433807,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/pyrenees/images/random,1,0,51.14436149597168,51.14436149597168,51.14436149597168,51.14436149597168,95.0,0.004194985433433807,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/redbone/images/random/22,1,0,66.01381301879883,66.01381301879883,66.01381301879883,66.01381301879883,1436.0,0.004194985433433807,0.0,66,66,66,66,66,66,66,66,66,66,66,66
GET,/api/breed/redbone/images/random/32,1,0,69.000244140625,69.000244140625,69.000244140625,69.000244140625,2077.0,0.004194985433433807,0.0,69,69,69,69,69,69,69,69,69,69,69,69
GET,/api/breed/retriever/chesapeake/images,1,0,41.90778732299805,41.90778732299805,41.90778732299805,41.90778732299805,12843.0,0.004194985433433807,0.0,42,42,42,42,42,42,42,42,42,42,42,42
GET,/api/breed/retriever/chesapeake/images/random/17,1,0,53.07197570800781,53.07197570800781,53.07197570800781,53.07197570800781,1335.0,0.004194985433433807,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/retriever/chesapeake/images/random/55,1,0,60.55736541748047,60.55736541748047,60.55736541748047,60.55736541748047,4251.0,0.004194985433433807,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/retriever/chesapeake/images/random/8,1,0,51.04947090148926,51.04947090148926,51.04947090148926,51.04947090148926,644.0,0.004194985433433807,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/retriever/curly/images,1,0,55.83763122558594,55.83763122558594,55.83763122558594,55.83763122558594,10852.0,0.004194985433433807,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/retriever/curly/images/random/30,1,0,66.7567253112793,66.7567253112793,66.7567253112793,66.7567253112793,2187.0,0.004194985433433807,0.0,67,67,67,67,67,67,67,67,67,67,67,67
GET,/api/breed/retriever/curly/images/random/8,1,0,58.000802993774414,58.000802993774414,58.000802993774414,58.000802993774414,605.0,0.004194985433433807,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/retriever/flatcoated/images/random,2,0,50.18448829650879,51.45668983459473,50.18448829650879,52.728891372680664,107.0,0.008389970866867614,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/retriever/flatcoated/images/random/56,1,0,75.35290718078613,75.35290718078613,75.35290718078613,75.35290718078613,4334.0,0.004194985433433807,0.0,75,75,75,75,75,75,75,75,75,75,75,75
GET,/api/breed/retriever/list,3,0,61,55.275281270345054,42.001962661743164,62.608957290649414,75.0,0.01258495630030142,0.0,61,61,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/ridgeback/list,4,0,46,47.96552658081055,41.788339614868164,55.959224700927734,44.0,0.01677994173373523,0.0,48,48,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/ridgeback/rhodesian/images/random/15,1,0,61.27762794494629,61.27762794494629,61.27762794494629,61.27762794494629,1171.0,0.004194985433433807,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/rottweiler/images,1,0,73.89354705810547,73.89354705810547,73.89354705810547,73.89354705810547,10258.0,0.004194985433433807,0.0,74,74,74,74,74,74,74,74,74,74,74,74
GET,/api/breed/rottweiler/images/random,1,0,50.646305084228516,50.646305084228516,50.646305084228516,50.646305084228516,96.0,0.004194985433433807,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/rottweiler/images/random/41,1,0,54.43620681762695,54.43620681762695,54.43620681762695,54.43620681762695,2789.0,0.004194985433433807,0.0,54,54,54,54,54,54,54,54,54,54,54,54
GET,/api/breed/rottweiler/images/random/59,1,0,57.03282356262207,57.03282356262207,57.03282356262207,57.03282356262207,4000.0,0.004194985433433807,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/saluki/images,1,0,40.67659378051758,40.67659378051758,40.67659378051758,40.67659378051758,12631.0,0.004194985433433807,0.0,41,41,41,41,41,41,41,41,41,41,41,41
GET,/api/breed/samoyed/images/random,2,0,51,57.81686305999756,50.90141296386719,64.73231315612793,93.5,0.008389970866867614,0.0,65,65,65,65,65,65,65,65,65,65,65,65
GET,/api/breed/schipperke/images,1,0,58.866024017333984,58.866024017333984,58.866024017333984,58.866024017333984,10346.0,0.004194985433433807,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/schipperke/images/random,1,0,51.598548889160156,51.598548889160156,51.598548889160156,51.598548889160156,97.0,0.004194985433433807,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/schipperke/images/random/41,1,0,85.3426456451416,85.3426456451416,85.3426456451416,85.3426456451416,2778.0,0.004194985433433807,0.0,85,85,85,85,85,85,85,85,85,85,85,85
GET,/api/breed/schnauzer/giant/images/random,1,0,55.05990982055664,55.05990982055664,55.05990982055664,55.05990982055664,102.0,0.004194985433433807,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/setter/english/images/random/13,1,0,89.78986740112305,89.78986740112305,89.78986740112305,89.78986740112305,957.0,0.004194985433433807,0.0,90,90,90,90,90,90,90,90,90,90,90,90
GET,/api/breed/setter/english/images/random/56,1,0,51.15675926208496,51.15675926208496,51.15675926208496,51.15675926208496,4011.0,0.004194985433433807,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/setter/gordon/images/random,1,0,54.810523986816406,54.810523986816406,54.810523986816406,54.810523986816406,99.0,0.004194985433433807,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/setter/gordon/images/random/37,1,0,57.9524040222168,57.9524040222168,57.9524040222168,57.9524040222168,2611.0,0.004194985433433807,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/setter/irish/images/random,2,0,52.01411247253418,53.59995365142822,52.01411247253418,55.185794830322266,98.5,0.008389970866867614,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/setter/list,2,0,43,46.039462089538574,42.92130470275879,49.15761947631836,59.0,0.008389970866867614,0.0,49,49,49,49,49,49,49,49,49,49,49,49
GET,/api/breed/sheepdog/english/images/random,1,0,51.128387451171875,51.128387451171875,51.128387451171875,51.128387451171875,103.0,0.004194985433433807,0.0,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/breed/sheepdog/english/images/random/11,1,0,160.3403091430664,160.3403091430664,160.3403091430664,160.3403091430664,836.0,0.004194985433433807,0.0,160,160,160,160,160,160,160,160,160,160,160,160
GET,/api/breed/sheepdog/english/images/random/25,1,0,53.61342430114746,53.61342430114746,53.61342430114746,53.61342430114746,1878.0,0.004194985433433807,0.0,54,54,54,54,54,54,54,54,54,54,54,54
GET,/api/breed/sheepdog/english/images/random/52,1,0,61.66410446166992,61.66410446166992,61.66410446166992,61.66410446166992,3832.0,0.004194985433433807,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/sheepdog/list,4,0,46,45.73613405227661,42.153120040893555,49.65996742248535,53.0,0.01677994173373523,0.0,46,46,50,50,50,50,50,50,50,50,50,50
GET,/api/breed/sheepdog/shetland/images/random,5,0,58,59.31248664855957,52.658796310424805,71.31147384643555,105.0,0.020974927167169036,0.0,58,60,60,71,71,71,71,71,71,71,71,71
GET,/api/breed/sheepdog/shetland/images/random/19,1,0,61.56754493713379,61.56754493713379,61.56754493713379,61.56754493713379,1447.0,0.004194985433433807,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/shiba/images,1,0,43.057918548583984,43.057918548583984,43.057918548583984,43.057918548583984,1088.0,0.004194985433433807,0.0,43,43,43,43,43,43,43,43,43,43,43,43
GET,/api/breed/shihtzu/images/random,1,0,61.922550201416016,61.922550201416016,61.922550201416016,61.922550201416016,94.0,0.004194985433433807,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/shihtzu/images/random/5,1,0,175.70781707763672,175.70781707763672,175.70781707763672,175.70781707763672,352.0,0.004194985433433807,0.0,180,180,180,180,180,180,180,180,180,180,180,180
GET,/api/breed/spaniel/blenheim/images/random/29,1,0,60.06121635437012,60.06121635437012,60.06121635437012,60.06121635437012,2142.0,0.004194985433433807,0.0,60,60,60,60,60,60,60,60,60,60,60,60
GET,/api/breed/spaniel/blenheim/images/random/59,1,0,58.88056755065918,58.88056755065918,58.88056755065918,58.88056755065918,4330.0,0.004194985433433807,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/spaniel/brittany/images/random/45,1,0,53.00164222717285,53.00164222717285,53.00164222717285,53.00164222717285,3317.0,0.004194985433433807,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/spaniel/brittany/images/random/59,1,0,53.41005325317383,53.41005325317383,53.41005325317383,53.41005325317383,4335.0,0.004194985433433807,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/spaniel/cocker/images/random,1,0,52.97994613647461,52.97994613647461,52.97994613647461,52.97994613647461,101.0,0.004194985433433807,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/spaniel/irish/images/random/41,1,0,64.69535827636719,64.69535827636719,64.69535827636719,64.69535827636719,2887.0,0.004194985433433807,0.0,65,65,65,65,65,65,65,65,65,65,65,65
GET,/api/breed/spaniel/japanese/images/random/17,1,0,150.02036094665527,150.02036094665527,150.02036094665527,150.02036094665527,1270.0,0.004194985433433807,0.0,150,150,150,150,150,150,150,150,150,150,150,150
GET,/api/breed/spaniel/list,3,0,46,48.80746205647787,41.503190994262695,58.661460876464844,99.0,0.01258495630030142,0.0,46,46,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/spaniel/sussex/images,1,0,52.08921432495117,52.08921432495117,52.08921432495117,52.08921432495117,10738.0,0.004194985433433807,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/spaniel/sussex/images/random,2,0,52,56.26201629638672,51.993608474731445,60.53042411804199,101.0,0.008389970866867614,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/spaniel/welsh/images,1,0,66.10822677612305,66.10822677612305,66.10822677612305,66.10822677612305,10489.0,0.004194985433433807,0.0,66,66,66,66,66,66,66,66,66,66,66,66
GET,/api/breed/spaniel/welsh/images/random/51,1,0,52.45351791381836,52.45351791381836,52.45351791381836,52.45351791381836,3588.0,0.004194985433433807,0.0,52,52,52,52,52,52,52,52,52,52,52,52
GET,/api/breed/springer/english/images,2,0,42,47.49917984008789,41.99934005737305,52.999019622802734,11671.0,0.008389970866867614,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/springer/english/images/random,2,0,55.16839027404785,61.59496307373047,55.16839027404785,68.02153587341309,103.0,0.008389970866867614,0.0,68,68,68,68,68,68,68,68,68,68,68,68
GET,/api/breed/terrier/american/images/random,1,0,56.62393569946289,56.62393569946289,56.62393569946289,56.62393569946289,103.0,0.004194985433433807,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/terrier/american/images/random/40,1,0,58.0441951751709,58.0441951751709,58.0441951751709,58.0441951751709,2960.0,0.004194985433433807,0.0,58,58,58,58,58,58,58,58,58,58,58,58
GET,/api/breed/terrier/american/images/random/9,1,0,59.46660041809082,59.46660041809082,59.46660041809082,59.46660041809082,691.0,0.004194985433433807,0.0,59,59,59,59,59,59,59,59,59,59,59,59
GET,/api/breed/terrier/australian/images/random/45,1,0,62.58058547973633,62.58058547973633,62.58058547973633,62.58058547973633,3398.0,0.004194985433433807,0.0,63,63,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/terrier/bedlington/images/random,1,0,56.000471115112305,56.000471115112305,56.000471115112305,56.000471115112305,105.0,0.004194985433433807,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/terrier/border/images/random,3,0,75,73.26277097066243,62.53528594970703,82.01885223388672,101.0,0.01258495630030142,0.0,75,75,82,82,82,82,82,82,82,82,82,82
GET,/api/breed/terrier/border/images/random/21,1,0,63.51804733276367,63.51804733276367,63.51804733276367,63.51804733276367,1519.0,0.004194985433433807,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/terrier/border/images/random/23,1,0,56.62107467651367,56.62107467651367,56.62107467651367,56.62107467651367,1661.0,0.004194985433433807,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/terrier/border/images/random/28,1,0,55.00006675720215,55.00006675720215,55.00006675720215,55.00006675720215,2020.0,0.004194985433433807,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/terrier/fox/images/random,1,0,54.991960525512695,54.991960525512695,54.991960525512695,54.991960525512695,98.0,0.004194985433433807,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/terrier/irish/images,1,0,43.03336143493652,43.03336143493652,43.03336143493652,43.03336143493652,11822.0,0.004194985433433807,0.0,43,43,43,43,43,43,43,43,43,43,43,43
GET,/api/breed/terrier/irish/images/random,2,0,54,57.634711265563965,53.75075340270996,61.51866912841797,99.5,0.008389970866867614,0.0,62,62,62,62,62,62,62,62,62,62,62,62
GET,/api/breed/terrier/irish/images/random/58,1,0,61.42401695251465,61.42401695251465,61.42401695251465,61.42401695251465,4079.0,0.004194985433433807,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/terrier/kerryblue/images/random,1,0,79.02073860168457,79.02073860168457,79.02073860168457,79.02073860168457,104.0,0.004194985433433807,0.0,79,79,79,79,79,79,79,79,79,79,79,79
GET,/api/breed/terrier/kerryblue/images/random/17,1,0,72.66497611999512,72.66497611999512,72.66497611999512,72.66497611999512,1287.0,0.004194985433433807,0.0,73,73,73,73,73,73,73,73,73,73,73,73
GET,/api/breed/terrier/list,3,0,71,69.18613115946452,43.88117790222168,92.97633171081543,250.0,0.01258495630030142,0.0,71,71,93,93,93,93,93,93,93,93,93,93
GET,/api/breed/terrier/norfolk/images/random/12,1,0,63.83562088012695,63.83562088012695,63.83562088012695,63.83562088012695,893.0,0.004194985433433807,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/terrier/norwich/images,1,0,44.57497596740723,44.57497596740723,44.57497596740723,44.57497596740723,13283.0,0.004194985433433807,0.0,45,45,45,45,45,45,45,45,45,45,45,45
GET,/api/breed/terrier/norwich/images/random,2,0,54.43882942199707,58.52162837982178,54.43882942199707,62.604427337646484,102.0,0.008389970866867614,0.0,63,63,63,63,63,63,63,63,63,63,63,63
GET,/api/breed/terrier/patterdale/images/random,1,0,56.998252868652344,56.998252868652344,56.998252868652344,56.998252868652344,101.0,0.004194985433433807,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/terrier/russell/images/random,2,0,59.07011032104492,60.03308296203613,59.07011032104492,60.996055603027344,95.0,0.008389970866867614,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/terrier/scottish/images/random,2,0,53,66.83087348937988,52.753448486328125,80.90829849243164,103.0,0.008389970866867614,0.0,81,81,81,81,81,81,81,81,81,81,81,81
GET,/api/breed/terrier/sealyham/images/random/36,1,0,56.5495491027832,56.5495491027832,56.5495491027832,56.5495491027832,2656.0,0.004194985433433807,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/terrier/silky/images/random,1,0,57.35015869140625,57.35015869140625,57.35015869140625,57.35015869140625,100.0,0.004194985433433807,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/terrier/silky/images/random/17,1,0,55.1762580871582,55.1762580871582,55.1762580871582,55.1762580871582,1221.0,0.004194985433433807,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/terrier/tibetan/images,2,0,51.000356674194336,56.03361129760742,51.000356674194336,61.06686592102051,14833.0,0.008389970866867614,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/terrier/tibetan/images/random,1,0,235.23688316345215,235.23688316345215,235.23688316345215,235.23688316345215,102.0,0.004194985433433807,0.0,240,240,240,240,240,240,240,240,240,240,240,240
GET,/api/breed/terrier/tibetan/images/random/15,1,0,55.001020431518555,55.001020431518555,55.001020431518555,55.001020431518555,1108.0,0.004194985433433807,0.0,55,55,55,55,55,55,55,55,55,55,55,55
GET,/api/breed/terrier/tibetan/images/random/26,1,0,63.99989128112793,63.99989128112793,63.99989128112793,63.99989128112793,1901.0,0.004194985433433807,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/terrier/tibetan/images/random/33,1,0,53.177833557128906,53.177833557128906,53.177833557128906,53.177833557128906,2398.0,0.004194985433433807,0.0,53,53,53,53,53,53,53,53,53,53,53,53
GET,/api/breed/terrier/tibetan/images/random/39,1,0,55.96327781677246,55.96327781677246,55.96327781677246,55.96327781677246,2833.0,0.004194985433433807,0.0,56,56,56,56,56,56,56,56,56,56,56,56
GET,/api/breed/terrier/toy/images,1,0,44.43860054016113,44.43860054016113,44.43860054016113,44.43860054016113,11707.0,0.004194985433433807,0.0,44,44,44,44,44,44,44,44,44,44,44,44
GET,/api/breed/terrier/westhighland/images/random,1,0,94.53487396240234,94.53487396240234,94.53487396240234,94.53487396240234,107.0,0.004194985433433807,0.0,95,95,95,95,95,95,95,95,95,95,95,95
GET,/api/breed/terrier/wheaten/images/random/37,1,0,84.53726768493652,84.53726768493652,84.53726768493652,84.53726768493652,2689.0,0.004194985433433807,0.0,85,85,85,85,85,85,85,85,85,85,85,85
GET,/api/breed/vizsla/images/random/26,1,0,68.20034980773926,68.20034980773926,68.20034980773926,68.20034980773926,1680.0,0.004194985433433807,0.0,68,68,68,68,68,68,68,68,68,68,68,68
GET,/api/breed/waterdog/list,1,0,54.01444435119629,54.01444435119629,54.01444435119629,54.01444435119629,42.0,0.004194985433433807,0.0,54,54,54,54,54,54,54,54,54,54,54,54
GET,/api/breed/waterdog/spanish/images/random/59,1,0,56.88047409057617,56.88047409057617,56.88047409057617,56.88047409057617,476.0,0.004194985433433807,0.0,57,57,57,57,57,57,57,57,57,57,57,57
GET,/api/breed/whippet/images/random,3,0,62,63.88727823893229,58.45165252685547,71.42233848571777,94.66666666666667,0.01258495630030142,0.0,62,62,71,71,71,71,71,71,71,71,71,71
GET,/api/breed/whippet/images/random/37,1,0,64.03493881225586,64.03493881225586,64.03493881225586,64.03493881225586,2425.0,0.004194985433433807,0.0,64,64,64,64,64,64,64,64,64,64,64,64
GET,/api/breed/wolfhound/irish/images/random,1,0,61.41090393066406,61.41090393066406,61.41090393066406,61.41090393066406,102.0,0.004194985433433807,0.0,61,61,61,61,61,61,61,61,61,61,61,61
GET,/api/breed/wolfhound/list,5,0,49,52.25377082824707,43.08032989501953,63.00616264343262,40.0,0.020974927167169036,0.0,49,59,59,63,63,63,63,63,63,63,63,63
GET,/api/breeds/list/all,67,0,52,68.16200000136647,39.023637771606445,252.51173973083496,2072.0,0.2810640240400651,0.0,52,60,65,67,140,150,160,250,250,250,250,250
,Aggregated,402,0,56,62.75376217875315,39.023637771606445,258.495569229126,1757.9278606965174,1.6863841442403904,0.0,56,61,64,66,78,110,160,160,260,260,260,260
