"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1597345058","20","","Aggregated",3.60,0.00,54,56,59,59,61,92,280,280,280,280,280,280,723,0,55,62,36,275,1713
"1597345060","20","","Aggregated",3.30,0.00,54,57,59,59,67,110,280,280,280,280,280,280,734,0,55,62,36,275,1705
"1597345063","20","","Aggregated",3.30,0.00,56,58,59,65,81,280,330,330,330,330,330,330,746,0,55,62,36,325,1696
"1597345065","20","","Aggregated",3.70,0.00,56,58,64,65,99,280,330,330,330,330,330,330,752,0,55,62,36,325,1689
"1597345067","20","","Aggregated",3.50,0.00,56,62,64,66,99,210,330,330,330,330,330,330,761,0,55,62,36,325,1683
"1597345070","20","","Aggregated",3.80,0.00,54,58,63,63,66,99,210,210,210,210,210,210,767,0,55,62,36,325,1713
"1597345072","20","","Aggregated",3.60,0.00,56,63,66,68,93,100,210,210,210,210,210,210,778,0,55,62,36,325,1717
"1597345074","20","","Aggregated",3.50,0.00,59,64,68,88,97,210,250,250,250,250,250,250,785,0,55,62,36,325,1711
"1597345076","20","","Aggregated",3.30,0.00,59,64,69,88,97,210,250,250,250,250,250,250,792,0,55,63,36,325,1707
"1597345079","20","","Aggregated",3.20,0.00,63,73,93,95,100,210,250,250,250,250,250,250,799,0,56,63,36,325,1706
"1597345081","20","","Aggregated",3.60,0.00,63,69,86,96,110,210,250,250,250,250,250,250,806,0,56,63,36,325,1705
"1597345083","20","","Aggregated",3.40,0.00,59,63,73,77,96,110,210,210,210,210,210,210,811,0,56,63,36,325,1715
"1597345086","20","","Aggregated",2.90,0.00,58,61,65,73,96,110,340,340,340,340,340,340,821,0,56,63,36,340,1722
"1597345088","20","","Aggregated",3.10,0.00,59,62,65,71,86,140,340,340,340,340,340,340,827,0,56,63,36,340,1715
"1597345090","20","","Aggregated",3.30,0.00,58,60,65,77,86,140,340,340,340,340,340,340,833,0,56,63,36,340,1707
"1597345092","20","","Aggregated",3.00,0.00,58,62,67,71,83,140,340,340,340,340,340,340,842,0,56,63,36,340,1700
"1597345095","20","","Aggregated",3.50,0.00,59,66,71,71,78,89,140,140,140,140,140,140,852,0,56,63,36,340,1704
"1597345097","20","","Aggregated",3.50,0.00,60,66,67,71,78,89,370,370,370,370,370,370,856,0,56,63,36,369,1702
"1597345099","20","","Aggregated",3.00,0.00,61,65,67,71,78,100,370,370,370,370,370,370,866,0,56,63,36,369,1707
"1597345102","20","","Aggregated",3.50,0.00,60,65,66,67,72,100,370,370,370,370,370,370,874,0,56,63,36,369,1696
"1597345104","20","","Aggregated",3.30,0.00,61,65,70,72,91,100,370,370,370,370,370,370,880,0,56,63,36,369,1702
"1597345106","20","","Aggregated",3.30,0.00,64,70,80,87,93,100,100,100,100,100,100,100,886,0,56,63,36,369,1712
"1597345108","20","","Aggregated",3.10,0.00,65,77,84,87,93,100,230,230,230,230,230,230,898,0,56,64,36,369,1708
"1597345111","20","","Aggregated",3.60,0.00,68,81,87,88,100,100,230,230,230,230,230,230,902,0,56,64,36,369,1707
"1597345113","20","","Aggregated",3.20,0.00,66,77,84,88,100,120,230,230,230,230,230,230,910,0,56,64,36,369,1702
"1597345115","20","","Aggregated",3.40,0.00,59,66,77,80,93,120,230,230,230,230,230,230,918,0,56,64,36,369,1705
"1597345117","20","","Aggregated",3.40,0.00,59,67,75,77,93,110,120,120,120,120,120,120,926,0,56,64,36,369,1706
"1597345120","20","","Aggregated",3.60,0.00,59,66,73,75,93,110,120,120,120,120,120,120,935,0,56,64,36,369,1697
"1597345122","20","","Aggregated",3.00,0.00,59,64,73,75,93,97,110,110,110,110,110,110,940,0,56,64,36,369,1693
"1597345124","20","","Aggregated",3.40,0.00,63,70,75,79,85,97,110,110,110,110,110,110,948,0,56,64,36,369,1690
"1597345127","20","","Aggregated",3.30,0.00,59,63,66,70,83,85,85,85,85,85,85,85,954,0,56,64,36,369,1695
"1597345129","20","","Aggregated",3.00,0.00,59,65,79,81,85,100,320,320,320,320,320,320,962,0,56,64,36,369,1685
"1597345131","20","","Aggregated",3.40,0.00,62,69,79,81,85,100,320,320,320,320,320,320,972,0,56,64,36,369,1681
"1597345134","20","","Aggregated",3.20,0.00,62,69,76,81,88,100,320,320,320,320,320,320,977,0,56,64,36,369,1677
"1597345136","20","","Aggregated",3.00,0.00,62,69,76,80,87,100,320,320,320,320,320,320,987,0,56,64,36,369,1689
"1597345138","20","","Aggregated",3.40,0.00,60,67,75,76,84,88,110,110,110,110,110,110,994,0,56,64,36,369,1683
"1597345141","20","","Aggregated",3.30,0.00,58,64,71,72,82,87,110,110,110,110,110,110,1001,0,56,64,36,369,1683
